epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,462.82,0.6673,0.64615,0.96286,0.75636,0.66173,0.79559,0.63051,0.89764,1.29437,0.9976,0.000363055,0.000363055,0.000363055
184,464.985,0.61881,0.61611,0.92021,0.63767,0.72903,0.79856,0.63947,0.89027,1.3612,0.98925,0.000360055,0.000360055,0.000360055
185,466.923,0.61063,0.59919,0.90161,0.63748,0.71747,0.79173,0.63196,0.88214,1.38631,0.98708,0.000357055,0.000357055,0.000357055
186,470.258,0.60175,0.60257,0.93043,0.64696,0.73384,0.78233,0.6256,0.88907,1.37291,0.99488,0.000354055,0.000354055,0.000354055
187,472.448,0.59465,0.6067,0.90636,0.66028,0.71912,0.79059,0.63142,0.90328,1.36625,1.00205,0.000351056,0.000351056,0.000351056
188,474.551,0.59984,0.60759,0.90813,0.63011,0.77101,0.80248,0.63041,0.923,1.31022,1.00276,0.000348056,0.000348056,0.000348056
189,476.675,0.58891,0.58118,0.90385,0.64687,0.7568,0.80442,0.63803,0.909,1.28168,0.99273,0.000345056,0.000345056,0.000345056
190,478.797,0.63038,0.64809,0.94257,0.68215,0.77182,0.8198,0.64607,0.88909,1.2185,0.98237,0.000342057,0.000342057,0.000342057
191,481.124,0.60035,0.6096,0.91403,0.74225,0.74065,0.75762,0.58815,0.92029,1.22214,0.99688,0.000339057,0.000339057,0.000339057
192,484.302,0.6115,0.60184,0.92487,0.81577,0.70052,0.75488,0.59019,0.88122,1.2092,0.97749,0.000336057,0.000336057,0.000336057
193,486.283,0.61847,0.61721,0.94317,0.77568,0.7057,0.74831,0.58692,0.87399,1.21861,0.97355,0.000333058,0.000333058,0.000333058
194,488.536,0.59548,0.5876,0.91912,0.77975,0.67844,0.74169,0.5939,0.85933,1.22884,0.97522,0.000330058,0.000330058,0.000330058
195,490.586,0.57805,0.56563,0.91165,0.79441,0.70545,0.74452,0.5736,0.87229,1.23337,0.97684,0.000327058,0.000327058,0.000327058
196,492.638,0.58615,0.59456,0.92874,0.76355,0.74492,0.73948,0.57239,0.89601,1.25239,0.97903,0.000324058,0.000324058,0.000324058
197,494.884,0.58256,0.57228,0.92893,0.75206,0.76748,0.74475,0.57512,0.89584,1.25035,0.97636,0.000321059,0.000321059,0.000321059
198,498.043,0.61454,0.61547,0.92865,0.76232,0.77452,0.73414,0.57258,0.88082,1.21087,0.9841,0.000318059,0.000318059,0.000318059
199,500.237,0.58407,0.58154,0.91495,0.75095,0.77153,0.81159,0.63358,0.89137,1.23092,0.99386,0.000315059,0.000315059,0.000315059
200,502.296,0.60512,0.58979,0.91674,0.72946,0.80303,0.81944,0.63479,0.90043,1.23861,0.99313,0.00031206,0.00031206,0.00031206
201,504.305,0.64113,0.62909,0.92969,0.7253,0.8067,0.81601,0.63312,0.89684,1.22682,0.99292,0.00030906,0.00030906,0.00030906
202,506.505,0.58579,0.61377,0.92954,0.70816,0.78466,0.81051,0.64059,0.90897,1.20165,0.99217,0.00030606,0.00030606,0.00030606
203,508.715,0.6144,0.61534,0.92395,0.69979,0.77945,0.80827,0.62651,0.88641,1.21902,0.97975,0.000303061,0.000303061,0.000303061
204,512.125,0.59042,0.58895,0.90979,0.67413,0.77378,0.80233,0.62018,0.87025,1.25921,0.97336,0.000300061,0.000300061,0.000300061
205,514.084,0.60594,0.59117,0.92274,0.61925,0.82982,0.79229,0.61456,0.88401,1.26748,0.97883,0.000297061,0.000297061,0.000297061
206,516.346,0.57473,0.585,0.90157,0.73407,0.68521,0.77212,0.5962,0.88729,1.28044,0.97773,0.000294061,0.000294061,0.000294061
207,518.471,0.64968,0.61971,0.94439,0.67693,0.72251,0.69426,0.52994,0.84896,1.33135,0.96197,0.000291062,0.000291062,0.000291062
208,520.616,0.6087,0.60975,0.943,0.62842,0.75347,0.68734,0.54918,0.83043,1.37573,0.95079,0.000288062,0.000288062,0.000288062
209,523.143,0.61302,0.62496,0.92559,0.62505,0.76104,0.68631,0.54408,0.84145,1.38613,0.95616,0.000285062,0.000285062,0.000285062
210,526.045,0.5856,0.57012,0.90909,0.72168,0.67268,0.68191,0.53626,0.86843,1.38007,0.96467,0.000282063,0.000282063,0.000282063
211,528.162,0.57496,0.56449,0.91124,0.71969,0.68656,0.74584,0.58768,0.88872,1.40191,0.98088,0.000279063,0.000279063,0.000279063
212,530.354,0.56921,0.54255,0.89119,0.74209,0.68152,0.74792,0.59798,0.88266,1.37821,0.98445,0.000276063,0.000276063,0.000276063
213,532.451,0.61733,0.60787,0.91928,0.64551,0.74445,0.75009,0.60002,0.8939,1.36254,0.9858,0.000273064,0.000273064,0.000273064
214,534.536,0.61139,0.58764,0.93663,0.67363,0.73273,0.75913,0.60921,0.88989,1.35821,0.97946,0.000270064,0.000270064,0.000270064
215,537.428,0.62277,0.59952,0.9366,0.67171,0.73894,0.75865,0.61422,0.84962,1.36512,0.96779,0.000267064,0.000267064,0.000267064
216,540.639,0.56595,0.56203,0.91016,0.66586,0.75154,0.75218,0.60824,0.86926,1.4068,0.98303,0.000264064,0.000264064,0.000264064
217,542.669,0.55271,0.5692,0.90019,0.66508,0.75336,0.7514,0.6062,0.87681,1.4068,0.99079,0.000261065,0.000261065,0.000261065
218,544.595,0.53573,0.53708,0.89864,0.69624,0.73112,0.75416,0.6087,0.87275,1.39761,0.99003,0.000258065,0.000258065,0.000258065
219,546.566,0.53483,0.5641,0.90567,0.7027,0.7311,0.6964,0.55404,0.86514,1.39365,0.97873,0.000255065,0.000255065,0.000255065
220,548.8,0.56773,0.56354,0.89616,0.71635,0.72102,0.77116,0.62969,0.86532,1.38977,0.97405,0.000252066,0.000252066,0.000252066
221,551.791,0.55141,0.54729,0.89925,0.71665,0.72466,0.77166,0.62214,0.8682,1.39601,0.97634,0.000249066,0.000249066,0.000249066
222,554.099,0.55894,0.56947,0.91528,0.69793,0.7228,0.77482,0.6247,0.87731,1.37555,0.97509,0.000246066,0.000246066,0.000246066
223,556.302,0.55891,0.5385,0.90578,0.69083,0.73686,0.70093,0.55764,0.88615,1.37995,0.98049,0.000243067,0.000243067,0.000243067
224,558.552,0.54367,0.54894,0.89327,0.6824,0.73292,0.67464,0.52779,0.90164,1.37579,0.98922,0.000240067,0.000240067,0.000240067
225,560.594,0.56619,0.54849,0.91551,0.67999,0.73635,0.67882,0.52991,0.9064,1.35863,0.99157,0.000237067,0.000237067,0.000237067
226,562.716,0.60576,0.59787,0.94649,0.67471,0.73512,0.7124,0.56234,0.9317,1.34156,0.99534,0.000234068,0.000234068,0.000234068
227,566.016,0.58277,0.56846,0.91251,0.71262,0.71518,0.78044,0.62636,0.90593,1.32692,0.98318,0.000231068,0.000231068,0.000231068
228,568.387,0.54876,0.53444,0.89562,0.68123,0.72385,0.77663,0.63047,0.87888,1.35255,0.97848,0.000228068,0.000228068,0.000228068
229,570.562,0.54212,0.53938,0.90159,0.68473,0.72367,0.77579,0.63015,0.88154,1.35567,0.98052,0.000225068,0.000225068,0.000225068
230,572.57,0.56905,0.55273,0.89822,0.74372,0.69012,0.78996,0.63468,0.88462,1.31935,0.98893,0.000222069,0.000222069,0.000222069
231,574.67,0.5465,0.53292,0.89448,0.74032,0.73207,0.78735,0.62767,0.89118,1.31873,0.99303,0.000219069,0.000219069,0.000219069
232,577.206,0.54301,0.54031,0.89492,0.72227,0.73927,0.78054,0.6242,0.88412,1.33126,0.99124,0.000216069,0.000216069,0.000216069
233,580.224,0.54578,0.55272,0.91003,0.71809,0.74189,0.77459,0.62001,0.86525,1.32777,0.982,0.00021307,0.00021307,0.00021307
234,582.229,0.57021,0.54664,0.90461,0.70131,0.69675,0.76215,0.62106,0.8442,1.31267,0.97306,0.00021007,0.00021007,0.00021007
235,584.487,0.51044,0.52553,0.89067,0.67513,0.703,0.75218,0.61525,0.8701,1.32673,0.98654,0.00020707,0.00020707,0.00020707
236,586.641,0.54147,0.54692,0.8995,0.66596,0.75103,0.78022,0.63576,0.8911,1.31979,0.99195,0.00020407,0.00020407,0.00020407
237,588.745,0.57594,0.55554,0.91673,0.66474,0.74947,0.7845,0.63359,0.88756,1.30682,0.98833,0.000201071,0.000201071,0.000201071
238,591.95,0.55688,0.54403,0.89214,0.71387,0.69642,0.77737,0.62863,0.8849,1.2825,0.98054,0.000198071,0.000198071,0.000198071
239,594.504,0.55178,0.5935,0.91989,0.71022,0.70044,0.77804,0.63162,0.87697,1.27829,0.98019,0.000195071,0.000195071,0.000195071
240,596.646,0.53823,0.53853,0.88592,0.7168,0.70889,0.77819,0.62792,0.859,1.27169,0.97594,0.000192072,0.000192072,0.000192072
241,598.589,0.56046,0.55316,0.89997,0.72003,0.71037,0.7833,0.63214,0.85332,1.2901,0.97543,0.000189072,0.000189072,0.000189072
242,600.868,0.53589,0.54442,0.9135,0.72165,0.71099,0.78385,0.63433,0.84344,1.27985,0.96353,0.000186072,0.000186072,0.000186072
243,603.172,0.59533,0.58987,0.92201,0.7239,0.71183,0.79311,0.63659,0.86665,1.27242,0.97398,0.000183073,0.000183073,0.000183073
244,606.619,0.52382,0.51057,0.87132,0.72691,0.71766,0.78939,0.63806,0.88277,1.27519,0.98141,0.000180073,0.000180073,0.000180073
245,608.458,0.5307,0.53887,0.90356,0.72306,0.7195,0.78608,0.63017,0.88903,1.28006,0.98583,0.000177073,0.000177073,0.000177073
246,610.858,0.53139,0.53538,0.91022,0.705,0.75476,0.80135,0.64951,0.89353,1.28011,0.98522,0.000174074,0.000174074,0.000174074
247,612.803,0.51448,0.50133,0.89795,0.71186,0.75369,0.80231,0.64021,0.89098,1.25941,0.98723,0.000171074,0.000171074,0.000171074
248,615.018,0.6025,0.54358,0.94369,0.72705,0.75038,0.79475,0.63251,0.9028,1.24618,0.9991,0.000168074,0.000168074,0.000168074
249,617.682,0.55473,0.57337,0.94172,0.73857,0.74886,0.8025,0.63872,0.91456,1.25562,1.00262,0.000165074,0.000165074,0.000165074
250,620.917,0.53698,0.58235,0.90557,0.74321,0.75344,0.80545,0.63424,0.91408,1.2542,1.00064,0.000162075,0.000162075,0.000162075
251,622.939,0.55796,0.54492,0.91222,0.73531,0.7598,0.79492,0.62451,0.90437,1.24831,0.99654,0.000159075,0.000159075,0.000159075
252,624.913,0.50911,0.51557,0.88368,0.72203,0.76406,0.79674,0.64063,0.89569,1.2303,0.99814,0.000156075,0.000156075,0.000156075
253,627.389,0.54667,0.65525,0.90309,0.70465,0.77649,0.78106,0.6239,0.88782,1.24155,0.99243,0.000153076,0.000153076,0.000153076
254,629.518,0.52041,0.53265,0.90982,0.7153,0.74692,0.78016,0.61987,0.87998,1.25463,0.98904,0.000150076,0.000150076,0.000150076
255,632.341,0.51351,0.51234,0.87942,0.69102,0.75504,0.76873,0.60508,0.88372,1.27443,0.98841,0.000147076,0.000147076,0.000147076
256,634.953,0.55108,0.56616,0.92043,0.73472,0.73676,0.76919,0.6139,0.87068,1.28808,0.98422,0.000144077,0.000144077,0.000144077
257,637.077,0.52888,0.5317,0.91906,0.71795,0.73642,0.77013,0.6137,0.86135,1.28457,0.98082,0.000141077,0.000141077,0.000141077
258,639.163,0.51823,0.56044,0.92732,0.68098,0.74932,0.76893,0.61855,0.8532,1.26754,0.97692,0.000138077,0.000138077,0.000138077
259,641.194,0.51823,0.50522,0.88828,0.72537,0.68334,0.68627,0.53912,0.85459,1.26591,0.97705,0.000135077,0.000135077,0.000135077
260,643.455,0.54151,0.60165,0.89599,0.70773,0.69885,0.75831,0.60207,0.8604,1.25634,0.98094,0.000132078,0.000132078,0.000132078
261,646.743,0.51958,0.52313,0.90887,0.71059,0.70226,0.76661,0.60617,0.86171,1.27318,0.98087,0.000129078,0.000129078,0.000129078
262,649.115,0.51541,0.50956,0.89753,0.71362,0.71037,0.76981,0.60901,0.86298,1.27503,0.97661,0.000126078,0.000126078,0.000126078
263,651.228,0.50946,0.50601,0.88533,0.71855,0.70427,0.77424,0.62596,0.85004,1.27343,0.96678,0.000123079,0.000123079,0.000123079
264,653.303,0.50151,0.52016,0.8837,0.71902,0.70599,0.77606,0.62965,0.85781,1.25675,0.96685,0.000120079,0.000120079,0.000120079
265,655.409,0.52161,0.51307,0.92213,0.72619,0.71891,0.77896,0.62962,0.85721,1.24872,0.96549,0.000117079,0.000117079,0.000117079
266,657.831,0.5048,0.51754,0.8934,0.72731,0.72206,0.77568,0.62216,0.86135,1.27905,0.96578,0.00011408,0.00011408,0.00011408
267,661.152,0.50845,0.5209,0.89501,0.72681,0.72684,0.76829,0.62262,0.86582,1.29292,0.97032,0.00011108,0.00011108,0.00011108
